imdb_title_identifier,domestic_gross,international_gross,worldwide_gross,name
tt1727300,20296,119357,139653,Hunky Dory
tt1727388,21506546,1692106,23198652,The Way Way Back
tt1727491,46782,0,46782,"Connected: An Autoblogography About Love, Death & Technology"
tt1727770,20169,6283623,6303792,Absolutely Anything
tt1727776,3703046,12434000,16137046,Scouts Guide to the Zombie Apocalypse
tt1727824,216428042,687227217,903655259,Bohemian Rhapsody
tt1728196,75688,3447775,3523463,Hara-Kiri: Death of a Samurai
tt1728239,543646,628594,1172240,Double Dhamaal
tt1728986,1216258,27559004,28775262,Bol Bachchan
tt1729226,16000,5561,21561,10 timer til Paradis
tt1729637,1834384,2856108,4690492,Bodyguard
tt1730687,793815,363442,1157257,Darling Companion
tt1730714,7416,0,7416,Rubble Kings
tt1730768,17571660,8556305,26127965,The Zookeeper's Wife
tt1731141,61737191,63800000,125537191,Ender's Game
tt1731697,1165882,379107,1544989,The Lords of Salem
tt1731701,6075,927772,933847,Barely Lethal
tt1731764,189000,0,189000,Nick Saban: Gamechanger
tt1733525,39522,255077,294599,Khodorkovsky
tt1734110,440525,193154,633679,No One Killed Jessica
tt1734477,62173,0,62173,Public Speaking
tt1734548,19001,0,19001,The Color Wheel
tt1734580,2325,0,2325,Lotus Eaters
tt1734586,16000,0,16000,Supercapitalist
tt1735279,3018,0,3018,A Girl and a Gun
tt1735485,1532,0,1532,The Tunnel
tt1735495,40106,0,40106,Addiction Incorporated
tt1735898,155332381,241260448,396592829,Snow White and the Huntsman
tt1735907,13191,2173,15364,The Adderall Diaries
tt1736049,231378,0,231378,A Place at the Table
tt1736633,101475,1284903,1386378,"Oslo, August 31st"
tt1736636,43040,49780,92820,Nobody Else But You
tt1736672,75204,0,75204,Widespread Panic: The Earth Will Swallow You
tt1737122,22740,0,22740,Carol Channing: Larger Than Life
tt1740047,2030962,1710236,3741198,The Trip
tt1740707,253444,3906234,4159678,Trollhunter
tt1740710,496172,931103,1427275,Mere Brother Ki Dulhan
tt1740799,92822,3293,96115,My Reincarnation
tt1741225,1591034,0,1591034,I Am
tt1741243,8088,1992,10080,Pawn Shop Chronicles
tt1741273,20180155,14674835,34854990,Secret in Their Eyes
tt1742044,47047013,20600000,67647013,Jersey Boys
tt1742334,10508518,7000000,17508518,Sabotage
tt1742336,1636190,1606612,3242802,Your Sister's Sister
tt1742650,9662284,20889211,30551495,I Don't Know How She Does It
tt1743720,638476,59773,698249,The Greatest Movie Ever Sold
tt1745686,38674,1118091,1156765,The Wall
tt1745710,140164,0,140164,Gore Vidal: The United States of Amnesia
tt1745787,150564,64470,215034,The Tribe
tt1746153,60291,0,60291,Crime After Crime
tt1746242,8631,0,8631,"Small, Beautifully Moving Parts"
tt1746264,18618,0,18618,Wish Me Away
tt1747958,42472,2373000,2415472,Blood Ties
tt1747967,2544,0,2544,Cassadaga
tt1748043,40634,315,40949,Hell and Back Again
tt1748062,183790,179530,363320,Jig
tt1748122,45512466,22750700,68263166,Moonrise Kingdom
tt1748158,35671,0,35671,Paul Goodman Changed My Life
tt1748179,52624,13498550,13551174,Red Lights
tt1748199,4080,0,4080,Silver Circle
tt1748207,408015,16073,424088,Sound of My Voice
tt1748224,7466,744,8210,Brooklyn Brothers Beat the Best
tt1748227,6842058,3087648,9929706,The Collection
tt1748260,27160,0,27160,Tiger Eyes
tt1748280,1132,0,1132,Veer!
tt1753383,64508620,140527199,205035819,A Dog's Purpose
tt1753549,4038912,409816,4448728,Buck
tt1753792,3546,29021,32567,The Day I Saw Your Heart
tt1753813,1597998,3699234,5297232,"Farewell, My Queen"
tt1753846,23115,0,23115,The Iran Job
tt1754078,6000,348391,354391,Las Acacias
tt1754367,39185,85094,124279,Post Tenebras Lux
tt1754465,2206,0,2206,Scorn
tt1754546,117090,472855,589945,Storm Surfers 3D
tt1754633,2436,0,2436,The Ghastly Love of Johnny X
tt1754656,1339152,96232098,97571250,The Little Prince
tt1754795,285151,40910,326061,You Will Be My Son
tt1754811,228004,0,228004,InAPPropriate Comedy
tt1754853,21577,0,21577,Waiting for Lightning
tt1756750,340058,1322853,1662911,Starbuck
tt1756799,20984,3702,24686,The Day
tt1757742,383,425876,426259,Apartment 143
tt1757806,18193,0,18193,Marcelino Pan y Vino
tt1758575,595018,0,595018,Blue Like Jazz
tt1758595,335359,21430912,21766271,Diana
tt1758610,1005800,28648,1034448,Unconditional
tt1758692,3395391,336098,3731489,Like Crazy
tt1758795,3491669,74556,3566225,The To Do List
tt1758810,6700035,36384025,43084060,The Snowman
tt1758830,67544505,20514281,88058786,This Is 40
tt1759682,4218,0,4218,The Loving Story
tt1759744,40685,57555,98240,Charlie Says
tt1760956,6123,0,6123,"El Sicario, Room 164"
tt1761005,1558836,0,1558836,Persecuted
tt1762399,36076121,90470397,126546518,Walking with Dinosaurs 3D
tt1763245,23584,0,23584,Lost Bohemia
tt1763264,74918,973786,1048704,No One Lives
tt1763275,6684,0,6684,Regina Spektor Live in London
tt1763303,22836,69818,92654,The First Time
tt1764183,7919574,27565482,35485056,Arbitrage
tt1764234,15026056,22904409,37930465,Killing Them Softly
tt1764282,8942,0,8942,Three Stars
tt1764651,85028192,229947763,314975955,The Expendables 2
tt1765913,3476,0,3476,Metal Messiah
tt1766085,23901,0,23901,Shut Up Little Man! An Audio Misadventure
tt1767372,111996,5922855,6034851,She's Funny That Way
tt1767382,12754783,346889,13101672,Silent House
tt1769363,7396,0,7396,The Giant Mechanical Man
tt1770734,100616,319337,419953,Shadow Dancer
tt1772230,135739,3544412,3680151,1911
tt1772240,17687709,7875215,25562924,Apollo 18
tt1772288,5637066,5198686,10835752,Danny Collins
tt1772341,189422889,281800000,471222889,Wreck-It Ralph
tt1772371,4373,0,4373,The Catechism Cataclysm
tt1772408,15091,0,15091,Trade of Innocents
tt1772424,531997,6975011,7507008,Where Do We Go Now?
tt1772872,139528,242383,381911,Game
tt1772925,2552478,140386,2692864,Jiro Dreams of Sushi
tt1773109,993031,604238,1597269,Yamla Pagla Deewana
tt1776086,108118,0,108118,Bettie Page Reveals All
tt1776196,177802,7401480,7579282,Fullmetal Alchemist: The Sacred Star of Milos
tt1777595,1064454,0,1064454,50 to 1
tt1777610,5705874,5107988,10813862,Flying Monsters 3D with David Attenborough
tt1778304,104028807,103011037,207039844,Paranormal Activity 3
tt1778924,1327841,0,1327841,The Ultimate Life
tt1780762,58510,236186,294696,Aftershock
tt1780798,55007,4326596,4381603,Clown
tt1780967,434702,206102,640804,Seberg
tt1781058,653951,194695,848646,Wilson
tt1781769,12816367,56112783,68929150,Anna Karenina
tt1781784,1109276,0,1109276,Burn
tt1781827,4712792,265561,4978353,Hands of Stone
tt1781840,14836,64342,79178,Jayne Mansfield's Car
tt1781922,27288872,27130000,54418872,No Escape
tt1783232,35730,34449107,34484837,Conquest 1453
tt1783422,22620,1626640,1649260,Two Lives
tt1783732,141951,0,141951,John Dies at the End
tt1783798,44830,0,44830,Union Square
tt1784600,35784,0,35784,Bangkok Revenge
tt1785612,122742,23258,146000,The Punk Singer
tt1785635,5728,341001,346729,The Vault
tt1786751,40400,0,40400,CBGB
tt1787067,28994,0,28994,Fire in the Blood
tt1787127,126700,28683,155383,The Forgiveness of Blood
tt1787660,304052,6760,310812,Being Elmo: A Puppeteer's Journey
tt1787725,61794,0,61794,If a Tree Falls: A Story of the Earth Liberation Front
tt1787759,53345287,816000,54161287,Madea's Big Happy Family
tt1787777,1067028,10954,1077982,Page One: Inside the New York Times
tt1787791,21242,0,21242,Resurrect Dead: The Mystery of the Toynbee Tiles
tt1787797,47718,17592,65310,Sing Your Song
tt1787816,122961,0,122961,The Last Mountain
tt1787988,2871956,2405810,5277766,Talaash
tt1788391,29063,142697,171760,Kill List
tt1788461,44883,0,44883,The Pruitt-Igoe Myth
tt1790669,36533,399226,435759,My Kingdom
tt1790809,172558876,622302918,794861794,Pirates of the Caribbean: Dead Men Tell No Tales
tt1790834,27740,0,27740,Simon Killer
tt1790864,102427862,245891999,348319861,The Maze Runner
tt1790867,53714,0,53714,The Other F Word
tt1790885,95720716,37100000,132820716,Zero Dark Thirty
tt1790886,86907746,18000000,104907746,The Campaign
tt1791500,91260,0,91260,Evil Bong 3: The Wrath of Bong
tt1791528,8110975,6600000,14710975,Inherent Vice
tt1791614,28378,0,28378,Struck by Lightning
tt1791682,7587485,9699824,17287309,While We're Young
tt1792647,12512862,21640239,34153101,Cirque du Soleil: Worlds Away
tt1794943,6883,0,6883,Sal
tt1796503,34025,2551,36576,Hit So Hard
tt1797487,37240,0,37240,Savannah
tt1798143,5010,0,5010,Downtown Express
tt1798188,1002895,60034949,61037844,From Up on Poppy Hill
tt1798243,58293,487856,546149,Rudderless
tt1798291,13888,0,13888,This Is Martin Bonner
tt1798603,17782178,6297090,24079268,Bad Santa 2
tt1798684,52421953,39548874,91970827,Southpaw
tt1798709,25568251,21783000,47351251,Her
tt1800241,150117807,101054000,251171807,American Hustle
tt1800246,26068955,14400000,40468955,That Awkward Moment
tt1800266,219407,0,219407,Brooklyn Castle
tt1800302,7227038,7653901,14880939,Gold
tt1800367,1022,0,1022,Remnants
tt1800669,21697,0,21697,Better Than Something: Jay Reatard
tt1800741,35074677,105396069,140470746,Step Up Revolution
tt1801113,25206,0,25206,The Worst Movie Ever!
tt1801552,4343227,2069122,6412349,Gotti
tt1802197,355391,3404191,3759582,The Lady
tt1805297,719823,22547488,23267311,The Women on the 6th Floor
tt1806777,69394,0,69394,An Inconsistent Truth
tt1806911,21154,1215,22369,Girl Model
tt1806913,1013893,1043436,2057329,Golmaal Again
tt1807944,16697,55062,71759,As I Lay Dying
tt1809231,806,0,806,Jackpot
tt1809370,20386,0,20386,The Highest Pass
tt1809398,115637895,45821402,161459297,Unbroken
tt1810602,426894,75643458,76070352,If You Are the One 2
tt1810683,6485961,11086328,17572289,Little Boy
tt1810697,525,0,525,Meeting Evil
tt1813327,317405,1175248,1492653,The Salt of Life
tt1814621,18007317,629884,18637201,Admission
tt1814836,411184,198696,609880,Project Nim
tt1815717,4916,4158,9074,Gerontophilia
tt1815799,137515,1537608,1675123,Beloved
tt1815852,3377618,525861,3903479,Nitro Circus: The Movie
tt1815862,60522097,183089885,243611982,After Earth
tt1815998,5964,0,5964,The Playroom
tt1816518,262075,4813287,5075362,Ernest & Celestine
tt1817081,4187,112372,116559,A Case of You
tt1817273,21403519,14082089,35485608,The Place Beyond the Pines
tt1817276,10730,0,10730,A Resurrection
tt1817287,137042,0,137042,Is the Man Who Is Tall Happy?
tt1817676,2609412,1990476,4599888,Girl in Progress
tt1817771,70958,0,70958,Freaks of Nature
tt1819513,8405,283493,291898,Dreams of a Life
tt1820488,70544,242843,313387,War Witch
tt1820592,2064,0,2064,Patagonia Rising
tt1821549,17654912,10027960,27682872,Nebraska
tt1821593,151840,3604511,3756351,Bullhead
tt1821641,137815,318000,455815,The Congress
tt1821658,64251541,56633986,120885527,The Nut Job
tt1821694,53262560,94813005,148075565,RED 2
tt1822311,2602,0,2602,Sparrows Dance
tt1822381,21652,0,21652,ýývocateur: The Morton Downey Jr. Movie
tt1823125,11157,998,12155,Greetings from Tim Buckley
tt1823664,85911262,47910554,133821816,Annie
tt1823672,31569268,70500000,102069268,Chappie
tt1824254,166243,291274,457517,We Steal Secrets: The Story of WikiLeaks
tt1825157,200406,1462109,1662515,The Double
tt1825683,700059566,646853595,1346913161,Black Panther
tt1825784,4175,0,4175,3 Geezers!
tt1826590,48637684,365000,49002684,About Last Night
tt1826753,18686,132032,150718,Tasting Menu
tt1827487,152408,1023441,1175849,Once Upon a Time in Anatolia
tt1827512,1470000,1034775,2504775,The Kid with a Bike
tt1827578,9342,0,9342,The End of Love
tt1828229,10975,1709582,1720557,Tales of the Night
tt1828959,125106,1346000,1471106,Make Your Move
tt1828995,498584,9197620,9696204,Delicacy
tt1829012,92181,621435,713616,Passion
tt1830786,273829,378927,652756,Rascals
tt1830792,1081,18167,19248,Romeos
tt1831609,64572,0,64572,Battle of the Brides
tt1832370,310116,0,310116,I Am Eleven
tt1832382,7099055,12800000,19899055,A Separation
tt1833673,8031955,80000000,88031955,Dhoom 3
tt1833844,38493,274264,312757,Berberian Sound Studio
tt1834234,5757,0,5757,Sushi: The Global Catch
tt1836808,258656,5944223,6202879,Great Expectations
tt1836987,240381,727291,967672,Trishna
tt1837562,228136,4551034,4779170,A Royal Night Out
tt1837574,3401,185,3586,Hyena
tt1837587,47771,13828480,13876251,War of the Buttons
tt1837613,8886,1083473,1092359,Northern Soul
tt1837703,3255008,5300000,8555008,The Fifth Estate
tt1837709,12600231,18200000,30800231,Winter's Tale
tt1838520,4404,0,4404,The Truth About Emanuel
tt1838544,11682205,6417984,18100189,Gone
tt1838556,7632729,5194850,12827579,Honest Thief
tt1838571,18000,306834,324834,Juan of the Dead
tt1839492,2540106,6588157,9128263,Ruby Sparks
tt1839596,986697,664904,1651601,Rockstar
tt1839642,350006,1456542,1806548,The Face of Love
tt1839654,102388,21433,123821,The Magic of Belle Isle
tt1840309,150947895,137937923,288885818,Divergent
tt1840417,11494838,1736623,13231461,The Words
tt1841542,6330,825820,832150,Chillar Party
tt1841713,18529,0,18529,Let My People Go!
tt1842520,1655,0,1655,They're Out of the Business
tt1843287,239056,323822,562878,Like Someone in Love
tt1843840,6095,0,6095,The Last Time I Saw Macao
tt1843866,259766572,454654931,714421503,Captain America: The Winter Soldier
tt1844203,6334,0,6334,Inescapable
tt1844735,2502,0,2502,Mekong Hotel
tt1844763,2631,0,2631,Refuge
tt1844790,22517,0,22517,The Black Dove
tt1845213,4000,0,4000,Building Hope
tt1845773,534100,347561,881661,Ai Weiwei: Never Sorry
tt1845804,101934,0,101934,In the Family
tt1845849,7413,0,7413,Price Check
tt1846472,85154,368444,453598,Something in the Air
tt1846487,72577,2162338,2234915,Reality
tt1846589,15767460,15905218,31672678,Hunter Killer
tt1847713,5290,12212150,12217440,The Guillotines
tt1847731,129834,1084675,1214509,Tomboy
tt1847746,418392,2600000,3018392,The German Doctor
tt1847750,18190,0,18190,Who Is Dayani Cristal?
tt1848767,930,0,930,A People Uncounted
tt1848771,651096,397411,1048507,Aarakshan
tt1848826,33144,0,33144,American Teacher
tt1849718,1986748,1595698,3582446,Agneepath
tt1850397,6002684,4074106,10076790,The Loft
tt1850457,87044645,17966408,105011053,Sisters
tt1852770,8139,635619,643758,Dracula 3D
tt1853614,71712,6677000,6748712,A Letter to Momo
tt1853643,2432,0,2432,Why Stop Now?
tt1853728,162805434,262562804,425368238,Django Unchained
tt1853739,18494006,8401475,26895481,You're Next
tt1854236,1631709,8385225,10016934,Love Is All You Need
tt1854513,279735,2305787,2585522,Blancanieves
tt1854564,68559554,131290761,199850315,Percy Jackson: Sea of Monsters
tt1855199,41003371,7123013,48126384,End of Watch
tt1855236,11403,22803,34206,Just Like a Woman
tt1855325,42345531,197813724,240159255,Resident Evil: Retribution
tt1855401,201436,22144,223580,Tim and Eric's Billion Dollar Movie
tt1856038,34787,323699,358486,Love in Space
tt1856057,34362,186654,221016,Phantom Boy
tt1856101,92054159,167185499,259239658,Blade Runner 2049
tt1856109,39201,0,39201,Where Soldiers Come From
tt1857913,18759,0,18759,The Sorcerer and the White Snake
tt1858481,14806,39304,54110,Last Passenger
tt1859446,16057,127177,143234,Alps
tt1859553,14272,0,14272,Never Stand Still
tt1859650,16685867,56559014,73244881,To Rome with Love
tt1860152,15123,186484,201607,17 Girls
tt1860213,35593113,58479915,94073028,Dirty Grandpa
tt1860353,83028128,199542554,282570682,Turbo
tt1860355,562218,21626,583844,Undefeated
tt1860357,61433527,60356846,121790373,Deepwater Horizon
tt1861281,18000,0,18000,Battle for Brooklyn
tt1862079,4010957,413742,4424699,Safety Not Guaranteed
tt1863406,9269,0,9269,The City Dark
tt1864288,267965,0,267965,Conan O'Brien Can't Stop
tt1864405,54051,0,54051,Low Down
tt1865335,74,0,74,Confession of a Child of the Century
tt1865346,1777,0,1777,Detention of the Dead
tt1865425,132160,0,132160,Kumarï¿
tt1865505,857522,3333148,4190670,Song of the Sea
tt1866249,6002451,3135887,9138338,The Sessions
tt1867093,2521,12699,15220,The Samaritan
tt1869425,2850357,90054,2940411,Filly Brown
tt1869716,2301839,99671,2401510,The East
tt1870529,5310554,67674,5378228,Won't Back Down
tt1870548,16692,0,16692,This Changes Everything
tt1872101,8735,362922,371657,Fanny
tt1872102,9781,2240000,2249781,Marius
tt1872181,202853933,506128390,708982323,The Amazing Spider-Man 2
tt1872194,47119388,37300000,84419388,The Judge
tt1872818,327345,823336,1150681,Liberal Arts
tt1874513,51229,0,51229,God Loves Uganda
tt1874633,31478,0,31478,Musical Chairs
tt1874789,4917,0,4917,Supporting Characters
tt1876277,704,75043,75747,Into the White
tt1876330,8437,0,8437,Hello Herman
tt1876360,16778,0,16778,Night Across the Street
tt1876373,122305,110552,232857,Lost and Found in Armenia
tt1876451,24397469,240000,24637469,Sparkle
tt1877832,233921534,512124166,746045700,X-Men: Days of Future Past
tt1878841,10753574,144719,10898293,The Darkness
tt1878870,14431633,4372015,18803648,The Edge of Seventeen
tt1880418,5000,0,5000,Newlyweds
tt1881002,187112,1206940,1394052,Maggie
tt1883092,91595,0,91595,Generation War
tt1883180,222989,1249442,1472431,A Pigeon Sat on a Branch Reflecting on Existence
tt1883367,16184,0,16184,The Human Centipede III
tt1884268,94300,96885,191185,Chalo Dilli
tt1884457,1469,0,1469,The Package
tt1885265,35025791,553000,35578791,Good Deeds
tt1885299,48995,0,48995,Lucky Them
tt1885300,1938,0,1938,Best Man Down
tt1885335,46109,0,46109,Ballplayer: Pelotero
tt1885448,68961,11800000,11868961,The Warring States
tt1886502,8919,307585,316504,Corpo Celeste
tt1891757,188850,321022,509872,Bol
tt1891769,21008,1305,22313,The Painting
tt1893256,36895,12634214,12671109,Redemption
tt1893269,360931,197121,558052,Kusama: Infinity
tt1893326,518342,0,518342,Scatter My Ashes at Bergdorf's
tt1894476,60213,865549,925762,How I Live Now
tt1894561,120680,0,120680,Cowgirls 'n Angels
tt1895587,45055776,53219462,98275238,Spotlight
tt1899353,4105187,5043332,9148519,The Raid: Redemption
tt1901040,46021,60404,106425,Wrong
tt1904996,17616641,28600000,46216641,Parker
tt1905041,238679850,550000000,788679850,Fast & Furious 6
tt1906329,3234,0,3234,As Cool as I Am
tt1906426,15715,105319,121034,Michael
tt1906443,34577,0,34577,Orchestra of Exiles
tt1907639,96734,0,96734,Hardflip
tt1907668,93772375,68000000,161772375,Flight
tt1907707,156996,0,156996,LUV
tt1907731,25342,0,25342,Nobody Walks
tt1911553,342667,5912970,6255637,Le Chef
tt1911644,51872378,16700000,68572378,The Call
tt1911658,83850911,289664710,373515621,Penguins of Madagascar
tt1912398,122550,271330,393880,God Bless America
tt1913002,21267,27861,49128,Bonsï¿½
tt1915581,113721571,53500000,167221571,Magic Mike
tt1916670,2219,0,2219,The Night Watchman
tt1916749,5274,0,5274,The Time Being
